ï»¿CustomerID,Age,Tenure,Usage Frequency,Support Calls,Payment Delay,Total Spend,Last Interaction,Churn,Gender_Male,Subscription Type_Premium,Subscription Type_Standard,Contract Length_Monthly,Contract Length_Quarterly
31493,51,34,24,4,5,119,23,0,False,True,False,False,True
31494,41,36,7,3,9,615,10,0,True,True,False,False,False
31495,26,27,4,1,0,249,12,0,True,False,True,False,False
31496,33,41,13,10,26,702,28,1,True,False,False,False,False
31497,61,22,9,9,20,623,20,0,True,False,False,True,False
31498,48,18,23,9,17,319,4,0,True,False,True,False,False
31499,18,26,21,0,3,850,7,0,True,False,False,False,True
31500,42,17,10,5,15,631,3,0,True,False,False,False,False
31501,27,47,4,3,22,864,18,0,True,False,False,True,False
31502,53,59,8,3,4,101,15,0,True,False,False,False,True
31503,41,51,15,10,29,515,20,1,True,True,False,False,True
31504,18,43,28,9,6,767,21,0,True,False,True,True,False
31505,26,53,4,7,20,763,2,1,True,True,False,False,True
31506,29,54,5,3,15,220,28,0,False,False,True,False,True
31507,25,1,13,6,12,578,1,0,True,False,False,False,False
31508,50,18,19,0,11,887,1,0,True,False,True,True,False
31509,28,38,9,10,22,216,11,1,True,False,True,False,True
31510,34,56,18,0,16,589,17,0,False,True,False,False,True
31511,22,13,8,6,1,205,5,0,True,True,False,False,True
31512,42,23,24,2,25,148,17,0,True,True,False,False,False
31513,33,46,14,6,6,897,12,0,True,False,False,False,True
31514,35,34,1,9,28,581,22,1,False,False,False,True,False
31515,28,50,3,7,28,185,29,1,False,True,False,True,False
31516,47,31,15,3,0,911,28,0,True,False,True,False,False
31517,62,46,22,5,25,999,3,1,True,False,False,True,False
31518,54,46,4,3,13,694,30,0,True,False,True,True,False
31519,59,39,6,5,10,649,27,0,False,False,False,False,False
31520,63,21,7,1,5,413,30,0,True,False,False,True,False
31521,60,22,15,7,29,295,24,0,True,False,True,False,True
31522,38,29,22,7,4,731,27,0,True,False,True,False,True
31523,51,48,20,6,30,240,10,1,True,False,True,False,True
31524,23,22,26,7,20,413,2,0,False,False,False,False,False
31525,19,2,26,4,21,601,23,0,True,False,False,False,False
31526,24,58,28,10,2,893,6,0,True,True,False,False,False
31527,60,51,20,3,14,226,8,0,False,False,True,True,False
31528,22,31,20,6,20,267,23,1,True,True,False,False,False
31529,25,21,21,1,7,574,12,0,True,False,False,False,False
31530,33,34,17,7,18,488,16,1,True,False,False,False,False
31531,63,50,8,4,28,329,29,0,True,False,False,False,False
31532,39,30,12,3,14,308,2,0,True,False,True,True,False
31533,25,14,17,9,3,633,7,0,True,False,True,False,True
31534,32,29,5,1,20,996,12,0,True,True,False,False,True
31535,47,33,14,10,18,738,19,1,True,False,True,False,False
31536,23,17,26,7,8,314,9,0,False,False,False,False,True
31537,54,11,24,5,15,804,23,0,True,True,False,True,False
31538,49,21,13,8,28,170,28,0,True,False,True,True,False
31539,57,33,18,10,6,829,30,0,True,True,False,True,False
31540,50,34,21,3,20,837,11,0,True,False,True,True,False
31541,57,30,16,5,9,181,28,0,False,False,False,False,True
31542,53,52,10,5,4,447,29,0,True,True,False,False,True
31543,39,50,24,4,29,720,20,0,True,True,False,True,False
31544,36,23,28,4,11,180,2,0,True,False,False,True,False
31545,29,43,6,7,24,517,21,1,False,True,False,False,False
31546,25,45,7,3,6,610,13,0,False,True,False,True,False
31547,40,43,24,4,26,634,21,0,True,True,False,True,False
31548,25,25,9,3,19,714,23,0,True,False,True,False,True
31549,41,3,19,1,24,424,13,1,False,False,False,False,True
31550,61,28,23,5,26,826,30,1,True,False,False,False,False
31551,54,50,3,3,2,564,14,0,False,False,True,False,True
31552,65,14,25,2,24,361,23,1,False,False,False,True,False
31553,64,47,14,3,22,427,29,1,False,False,False,False,False
31554,51,17,2,7,17,682,29,1,True,False,False,False,False
31555,37,32,12,6,3,825,28,0,False,False,True,False,False
31556,47,14,20,8,16,672,30,0,True,True,False,True,False
31557,52,20,13,6,26,499,15,0,True,False,True,False,False
31558,22,25,27,5,4,562,3,0,True,False,True,False,True
31559,64,56,5,10,24,716,21,1,False,False,False,False,False
31560,62,22,16,4,10,668,14,0,False,False,False,False,False
31561,59,10,8,7,6,409,13,0,False,True,False,False,False
31562,42,46,16,9,1,291,21,0,False,True,False,False,False
31563,40,2,8,8,7,821,25,0,True,False,True,True,False
31564,55,9,9,0,1,695,29,0,False,True,False,False,True
31565,45,45,23,1,15,871,27,0,True,False,True,False,False
31566,56,11,21,8,13,417,19,0,True,True,False,False,False
31567,57,46,10,0,1,249,29,0,True,False,False,False,False
31568,39,14,1,0,14,716,5,0,False,True,False,False,True
31569,50,60,22,3,9,485,2,0,True,True,False,False,False
31570,27,2,13,1,28,501,2,0,True,False,True,False,True
31571,48,16,3,7,3,344,2,0,False,False,False,False,True
31572,59,57,26,5,21,429,15,1,True,False,True,False,False
31573,48,21,14,5,15,801,21,0,True,False,False,False,False
31574,53,49,23,5,2,707,13,0,True,False,False,False,False
31575,29,38,18,6,16,343,4,1,True,True,False,False,False
31576,33,20,27,5,12,226,16,0,True,False,False,False,True
31577,43,21,2,7,19,612,9,0,True,True,False,True,False
31578,61,49,10,6,2,254,11,0,True,True,False,False,False
31579,58,30,28,6,27,266,16,1,True,False,True,False,False
31580,27,36,6,0,19,169,16,0,False,False,True,False,False
31581,45,35,19,1,0,336,3,0,False,True,False,False,False
31582,32,37,3,10,26,824,7,1,True,True,False,False,True
31583,29,3,1,2,18,952,29,0,False,False,True,True,False
31584,42,33,27,6,9,840,26,0,False,False,False,False,True
31585,23,36,20,1,11,236,11,0,False,True,False,False,True
31586,36,58,28,2,19,566,3,0,True,False,False,True,False
31587,19,48,5,0,9,638,23,0,False,True,False,True,False
31588,49,9,16,5,9,556,20,0,False,True,False,True,False
31589,45,55,13,6,0,264,19,0,False,False,False,False,True
31590,22,28,13,0,3,858,5,0,False,True,False,False,True
31591,25,1,14,10,29,822,22,1,False,False,True,True,False
31592,26,52,27,7,0,714,2,0,False,False,False,True,False
31593,63,14,10,5,19,372,10,0,False,False,False,False,False
31594,27,23,25,5,11,277,18,0,False,False,False,False,False
31595,34,11,4,7,27,391,6,0,True,False,True,True,False
31596,60,8,18,3,5,373,20,0,True,False,False,False,True
31597,27,22,7,10,28,439,27,1,False,False,False,True,False
31598,30,24,20,7,1,331,28,0,True,True,False,False,True
31599,48,54,20,8,16,178,7,1,False,False,False,False,False
31600,32,46,13,8,24,211,16,1,True,False,True,False,False
31601,44,9,21,0,11,624,1,0,False,True,False,False,False
31602,36,50,27,5,22,123,1,1,True,True,False,True,False
31603,31,36,2,10,10,745,21,0,True,True,False,False,False
31604,26,50,8,8,10,740,12,0,False,False,True,False,True
31605,50,25,18,8,22,655,10,1,False,False,False,False,False
31606,61,52,9,1,27,632,23,1,False,True,False,True,False
31607,40,60,26,7,0,430,11,0,True,False,True,True,False
31608,54,24,6,3,28,680,16,0,True,True,False,True,False
31609,36,28,5,0,17,705,15,0,False,True,False,True,False
31610,44,18,26,2,19,645,2,0,True,False,True,False,True
31611,50,41,14,2,2,818,16,0,False,False,True,False,False
31612,34,3,27,8,14,298,20,0,False,False,True,False,False
31613,21,46,14,8,24,922,8,1,False,False,False,False,True
31614,21,15,19,6,23,529,6,1,False,True,False,True,False
31615,31,7,5,5,8,768,1,0,True,False,True,False,True
31616,24,6,7,9,18,713,4,0,False,False,True,False,False
31617,56,47,17,5,11,383,27,0,False,False,True,False,False
31618,55,52,6,9,27,722,30,1,True,True,False,False,True
31619,22,11,28,0,23,914,1,0,True,False,True,False,True
31620,25,57,9,2,30,260,13,0,True,True,False,True,False
31621,53,11,3,1,19,244,4,0,True,False,True,True,False
31622,55,23,2,1,18,328,1,0,False,True,False,True,False
31623,28,10,16,9,26,416,12,1,False,True,False,True,False
31624,41,14,6,0,15,541,23,0,True,False,True,True,False
31625,35,11,26,2,24,225,17,1,False,True,False,False,True
31626,63,8,29,2,21,529,17,0,False,True,False,False,False
31627,28,42,20,3,0,895,25,0,True,False,False,False,False
31628,37,59,14,4,22,404,12,1,False,True,False,False,True
31629,35,53,4,3,13,380,7,0,False,False,True,True,False
31630,38,50,3,6,28,594,5,1,False,False,True,True,False
31631,24,33,26,5,28,202,4,1,False,False,False,False,True
31632,44,7,12,8,21,354,3,1,False,True,False,True,False
31633,53,12,3,3,30,194,20,1,False,False,False,False,False
31634,65,7,9,4,18,845,22,0,False,False,True,False,False
31635,64,15,14,0,15,385,12,0,True,False,True,True,False
31636,55,48,27,9,5,276,27,0,False,True,False,False,True
31637,40,41,1,1,13,989,5,0,False,True,False,False,False
31638,36,12,9,0,3,805,3,0,False,True,False,False,True
31639,44,10,20,9,13,614,22,0,False,False,False,False,False
31640,51,14,19,6,13,242,23,0,False,True,False,False,True
31641,29,35,17,2,12,631,15,0,False,False,True,False,True
31642,51,15,14,6,6,261,16,0,False,False,True,True,False
31643,41,17,5,2,23,383,23,0,True,False,True,False,True
31644,44,52,10,0,23,546,16,0,False,True,False,False,False
31645,34,40,21,0,14,265,20,0,False,False,False,True,False
31646,54,46,23,3,12,688,18,0,True,False,False,False,True
31647,52,2,11,8,28,547,7,0,False,False,False,False,False
31648,31,59,4,5,14,678,29,0,True,False,False,True,False
31649,21,3,4,8,10,724,20,0,True,True,False,False,False
31650,56,40,21,8,8,671,2,0,True,False,False,True,False
31651,32,46,16,6,14,530,30,0,True,False,False,False,True
31652,45,48,21,2,17,503,2,0,False,True,False,True,False
31653,30,32,6,9,15,750,16,0,False,False,False,False,False
31654,62,50,14,3,8,285,23,0,False,False,True,False,False
31655,59,50,1,9,14,202,25,1,False,False,False,False,False
31656,23,6,8,9,21,637,29,0,True,False,True,False,False
31657,59,3,20,9,4,109,16,0,False,False,False,False,False
31658,22,23,28,1,11,838,16,0,False,True,False,False,True
31659,57,47,30,2,16,186,16,0,False,False,True,False,False
31660,33,30,24,9,11,399,10,0,True,False,False,True,False
31661,30,11,4,8,10,554,28,0,True,False,True,False,False
31662,41,45,24,8,18,325,21,1,False,False,False,False,False
31663,22,15,4,0,7,962,4,0,False,False,False,True,False
31664,32,55,8,1,8,162,20,0,True,False,True,False,False
31665,54,53,3,0,5,235,24,0,True,False,False,True,False
31666,30,21,1,3,15,279,12,0,False,False,True,True,False
31667,38,5,20,7,3,715,1,0,False,False,True,True,False
31668,18,8,26,5,1,974,1,0,False,False,True,False,True
31669,18,47,28,0,6,822,1,0,True,True,False,False,True
31670,20,37,24,7,28,341,18,1,True,True,False,True,False
31671,24,44,5,1,11,883,28,0,True,True,False,False,True
31672,50,23,28,0,5,793,9,0,True,True,False,True,False
31673,59,18,29,8,21,101,4,0,True,True,False,False,True
31674,64,58,4,0,1,206,21,0,True,False,False,False,False
31675,18,32,4,9,22,374,24,1,True,False,False,False,False
31676,43,45,2,5,18,269,4,1,False,False,False,False,True
31677,19,18,28,2,15,872,3,0,False,False,True,True,False
31678,62,42,13,5,2,296,2,0,False,True,False,False,False
31679,46,14,10,4,21,983,24,0,True,False,True,True,False
31680,60,35,26,2,10,141,29,0,False,True,False,False,True
31681,39,25,6,8,3,539,24,0,False,True,False,True,False
31682,49,2,29,9,24,241,26,0,True,True,False,False,False
31683,20,31,10,3,21,183,25,1,False,False,True,False,True
31684,65,60,17,1,24,788,6,0,False,False,True,False,True
31685,50,27,15,4,3,123,18,0,False,True,False,False,True
31686,51,24,27,4,14,116,24,0,True,False,False,False,False
31687,35,24,5,9,2,468,29,0,False,False,True,False,False
31688,34,32,28,5,20,378,6,1,False,False,True,False,False
31689,61,2,13,0,23,838,7,0,True,True,False,False,False
31690,53,57,2,10,27,192,19,1,True,False,False,False,False
31691,54,33,11,1,29,687,1,0,True,False,False,False,False
31692,51,19,3,2,13,431,3,0,True,False,True,False,True
31693,55,13,8,7,6,589,3,0,False,False,False,False,False
31694,64,36,3,7,16,837,10,1,True,True,False,False,True
31695,29,45,15,3,25,675,28,0,False,False,True,False,True
31696,28,26,24,1,4,180,7,0,False,False,False,False,True
31697,49,10,13,3,13,114,8,0,True,True,False,True,False
31698,30,35,13,9,17,325,25,1,False,False,False,False,True
31699,42,49,25,6,6,128,10,0,False,False,False,False,True
31700,51,28,29,6,20,326,10,1,False,False,True,False,False
31701,21,43,23,1,27,742,5,0,False,True,False,False,True
31702,43,13,10,9,4,191,14,0,True,False,True,True,False
31703,47,4,21,9,13,333,1,0,False,False,True,False,True
31704,46,40,23,3,10,595,3,0,True,False,False,False,False
31705,46,13,18,8,18,149,26,0,False,False,False,False,False
31706,27,22,28,3,6,430,24,0,False,False,False,False,False
31707,35,36,10,9,21,845,21,1,True,True,False,True,False
31708,52,35,4,3,18,769,20,0,False,True,False,True,False
31709,22,14,13,7,23,654,5,0,True,False,False,True,False
31710,33,35,12,1,15,417,21,0,True,False,False,True,False
31711,42,9,28,8,19,263,15,0,False,False,False,False,False
31712,37,35,18,0,10,446,17,0,False,False,True,True,False
31713,25,29,26,5,25,326,11,1,True,False,True,False,True
31714,30,36,12,5,10,135,20,0,True,True,False,True,False
31715,22,17,19,3,27,175,1,0,True,False,True,True,False
31716,37,10,10,10,18,556,9,0,True,False,True,False,True
31717,29,4,28,7,27,527,16,0,True,False,True,False,False
31718,31,48,21,7,13,454,15,0,True,True,False,True,False
31719,31,37,27,3,29,314,2,1,False,False,True,False,True
31720,41,20,23,2,28,613,30,1,False,False,True,True,False
31721,61,52,24,6,2,587,7,0,False,False,True,False,False
31722,50,2,26,0,9,288,26,0,True,True,False,False,False
31723,18,23,8,7,22,332,2,0,True,False,True,False,False
31724,64,20,21,6,29,824,22,0,False,False,True,False,False
31725,39,13,21,5,15,529,28,0,False,False,True,True,False
31726,60,13,22,4,12,568,6,0,True,False,True,False,False
31727,37,20,30,7,18,297,18,0,False,True,False,False,True
31728,59,23,27,5,18,231,29,0,False,True,False,False,True
31729,30,42,3,1,1,204,11,0,True,True,False,False,False
31730,19,49,28,8,3,322,16,0,False,True,False,False,True
31731,30,41,10,6,28,425,27,1,False,True,False,True,False
31732,58,48,6,6,28,654,1,1,True,False,False,True,False
31733,64,17,8,9,7,538,13,0,False,True,False,True,False
31734,32,38,6,2,28,936,23,1,False,False,False,True,False
31735,35,57,1,8,15,340,16,0,False,False,False,False,False
31736,35,41,16,3,20,919,27,0,False,True,False,False,True
31737,34,13,21,4,12,242,19,0,True,True,False,True,False
31738,47,31,1,8,7,856,19,0,True,False,True,False,False
31739,61,21,5,6,15,321,21,1,True,True,False,False,True
31740,27,11,24,8,13,694,12,0,False,False,False,False,False
31741,23,13,19,6,0,178,26,0,False,False,False,False,True
31742,49,30,22,7,9,246,3,0,False,False,True,False,False
31743,28,5,27,2,14,729,15,0,True,False,False,False,True
31744,31,47,30,6,28,163,25,1,False,False,False,False,True
31745,54,29,18,7,6,506,4,0,True,False,False,False,True
31746,26,14,9,4,15,591,4,0,True,False,True,False,False
31747,48,16,13,1,17,906,11,0,True,False,False,False,False
31748,50,46,30,10,13,860,25,0,True,False,False,False,True
31749,37,39,27,1,30,343,18,0,True,False,False,False,False
31750,61,48,11,8,14,708,1,0,False,True,False,False,False
31751,24,56,10,9,5,551,2,0,False,False,False,True,False
31752,59,43,18,9,12,663,23,0,False,True,False,True,False
31753,42,57,22,8,5,293,30,0,False,False,False,False,False
31754,46,43,1,5,3,609,9,0,True,False,True,False,False
31755,40,30,10,7,22,922,26,1,False,False,True,False,True
31756,48,29,20,0,27,446,21,1,False,False,False,False,True
31757,30,39,8,5,15,671,24,0,True,False,False,False,False
31758,40,48,22,6,0,369,24,0,False,False,True,True,False
31759,55,4,12,1,6,948,16,0,True,False,False,False,True
31760,33,19,13,10,5,170,26,0,False,False,True,False,False
31761,51,37,23,7,28,894,29,1,False,False,True,True,False
31762,58,29,27,2,8,134,2,0,True,True,False,True,False
31763,41,4,28,0,2,418,4,0,False,True,False,False,True
31764,46,51,5,9,0,516,30,0,False,True,False,False,True
31765,38,44,23,8,3,578,3,0,True,True,False,False,True
31766,30,53,15,2,0,991,15,0,False,False,True,False,True
31767,49,56,9,8,16,514,23,1,False,False,False,False,False
31768,29,53,10,10,24,188,10,1,False,True,False,False,True
31769,18,19,13,1,2,702,6,0,True,False,True,False,False
31770,21,25,8,7,13,475,24,0,False,False,False,True,False
31771,55,44,19,6,29,892,9,1,False,True,False,False,False
31772,45,41,20,8,19,587,27,1,True,False,True,True,False
31773,57,59,19,2,11,578,7,0,True,False,True,True,False
31774,59,11,24,2,28,442,30,0,True,False,True,False,False
31775,58,9,18,5,24,904,28,0,True,True,False,False,False
31776,64,29,1,9,20,418,1,1,False,False,False,False,True
31777,44,56,8,5,11,175,13,0,True,False,False,False,False
31778,18,55,22,5,0,203,18,0,False,False,False,False,False
31779,36,52,6,7,24,577,16,1,True,False,True,True,False
31780,43,44,4,5,15,590,27,0,False,True,False,True,False
31781,58,7,4,3,26,634,3,0,True,False,False,False,False
31782,50,1,24,10,22,835,20,1,False,True,False,True,False
31783,31,2,12,2,7,576,29,0,True,False,True,False,True
31784,23,40,13,0,2,497,14,0,False,False,True,True,False
31785,19,42,12,1,2,597,27,0,False,False,False,False,True
31786,36,35,29,2,1,338,14,0,True,False,True,False,False
31787,28,5,23,3,12,782,8,0,False,False,True,True,False
31788,49,49,27,1,15,362,27,0,True,False,True,True,False
31789,38,18,5,9,14,636,16,0,False,False,False,True,False
31790,49,56,19,6,23,980,16,1,False,True,False,False,True
31791,65,40,28,9,14,500,22,0,False,True,False,False,True
31792,58,10,28,5,25,225,21,0,True,False,True,False,True
31793,48,6,4,3,14,904,26,0,False,False,False,True,False
31794,57,4,11,0,26,413,8,0,True,True,False,False,False
31795,62,39,14,10,22,500,4,1,True,True,False,False,False
31796,32,4,9,7,20,344,5,0,True,True,False,False,False
31797,23,12,1,8,13,404,4,0,True,False,True,False,False
31798,49,5,16,10,12,595,2,0,True,True,False,False,True
31799,34,50,20,1,26,647,30,0,True,True,False,False,True
31800,34,34,25,10,24,492,15,1,True,True,False,False,True
31801,21,20,20,8,9,228,26,0,True,True,False,False,True
31802,33,16,3,6,20,385,7,0,True,False,False,False,True
31803,21,44,27,6,9,361,23,0,True,False,True,False,False
31804,28,22,16,8,10,805,2,0,True,False,False,False,False
31805,48,37,30,0,6,978,4,0,True,True,False,False,True
31806,39,21,14,0,12,664,8,0,False,True,False,True,False
31807,65,41,25,0,0,856,25,0,True,False,False,True,False
31808,54,20,25,1,5,607,9,0,True,False,True,True,False
31809,34,49,10,10,9,782,29,0,True,True,False,False,True
31810,45,20,14,9,28,281,30,1,False,False,False,True,False
31811,55,29,10,0,8,596,7,0,True,False,True,False,False
31812,64,58,8,9,26,194,15,1,True,False,True,True,False
31813,59,5,8,6,11,913,5,0,True,True,False,True,False
31814,35,25,15,6,23,839,16,1,True,False,True,False,True
31815,65,1,7,6,5,272,5,0,False,False,False,True,False
31816,24,33,18,6,27,419,5,1,True,False,False,False,True
31817,18,51,7,0,8,417,26,0,False,False,False,False,True
31818,49,60,4,10,2,421,25,0,True,True,False,False,True
31819,36,57,13,8,17,285,19,1,False,False,True,False,True
31820,50,53,13,1,14,201,28,0,False,False,True,True,False
31821,25,23,26,2,6,952,30,0,True,False,False,True,False
31822,63,53,13,2,7,422,11,0,False,True,False,False,True
31823,27,1,16,5,12,616,9,0,False,True,False,False,False
31824,59,21,7,5,13,513,2,0,True,False,False,False,True
31825,61,60,7,4,29,931,21,0,True,False,False,False,True
31826,48,46,18,2,2,300,10,0,True,False,True,False,False
31827,18,58,12,5,5,388,26,0,True,False,True,True,False
31828,62,58,1,7,6,348,29,1,True,False,False,False,False
31829,44,46,28,1,22,697,20,0,True,False,False,True,False
31830,50,24,19,2,29,739,12,1,False,True,False,True,False
31831,60,13,21,0,2,105,25,0,False,True,False,True,False
31832,43,7,13,6,10,853,29,0,True,False,True,True,False
31833,28,58,4,1,24,290,18,0,True,True,False,False,True
31834,55,14,16,4,3,927,2,0,False,False,False,True,False
31835,52,45,9,2,30,604,14,0,False,True,False,False,True
31836,26,50,3,10,9,626,20,0,True,False,False,False,True
31837,54,47,16,2,27,279,1,0,True,True,False,True,False
31838,52,58,6,9,27,126,16,1,True,False,False,False,False
31839,38,44,4,0,22,870,10,0,True,True,False,False,False
31840,39,52,2,1,19,477,15,0,True,True,False,False,False
31841,43,34,13,5,18,851,13,1,False,True,False,False,False
31842,61,38,17,8,11,933,16,0,True,False,False,True,False
31843,28,30,13,9,7,912,25,0,True,False,True,False,True
31844,32,12,19,2,6,221,18,0,True,False,False,False,False
31845,44,20,16,1,3,924,22,0,False,False,True,False,False
31846,54,32,29,0,24,279,19,0,True,False,True,False,True
31847,29,49,11,3,4,929,17,0,True,True,False,False,True
31848,38,16,20,3,16,355,15,0,False,False,False,False,False
31849,22,41,10,0,10,275,16,0,True,True,False,True,False
31850,36,45,23,2,9,821,11,0,False,False,True,False,False
31851,28,33,26,9,7,392,10,0,False,True,False,False,False
31852,61,23,8,0,24,967,24,0,False,True,False,False,False
31853,28,19,11,10,14,220,18,0,True,True,False,True,False
31854,31,37,7,3,19,909,5,0,False,False,True,True,False
31855,47,2,13,2,13,520,24,0,True,False,False,True,False
31856,44,32,26,7,26,448,30,1,False,True,False,True,False
31857,34,15,14,1,6,846,2,0,False,False,False,False,False
31858,52,16,19,5,27,112,7,0,True,True,False,False,True
31859,57,52,2,4,18,169,5,1,False,False,False,False,False
31860,28,40,20,3,4,349,4,0,False,True,False,True,False
31861,55,31,22,9,18,492,6,1,True,False,False,False,False
31862,50,38,23,3,6,658,3,0,False,False,True,False,False
31863,51,22,17,6,23,460,15,1,False,True,False,False,True
31864,64,48,2,3,18,698,10,0,False,True,False,False,True
31865,60,60,21,7,18,151,24,1,True,True,False,False,True
31866,62,31,18,1,4,892,10,0,False,False,False,True,False
31867,53,42,16,8,0,712,23,0,True,True,False,False,False
31868,59,46,22,8,29,788,17,1,False,False,True,True,False
31869,32,5,6,0,17,648,14,0,True,False,False,False,True
31870,41,10,5,6,1,680,13,0,True,True,False,False,True
31871,65,44,16,8,5,100,9,0,False,False,False,False,False
31872,42,17,1,3,2,158,29,0,False,False,True,False,True
31873,48,29,7,1,4,737,30,0,True,True,False,False,True
31874,56,12,14,5,17,801,1,0,False,False,False,False,False
31875,52,41,18,2,3,516,7,0,False,True,False,False,True
31876,65,21,2,1,6,840,2,0,False,True,False,False,True
31877,28,29,12,1,2,760,25,0,False,False,True,False,True
31878,39,5,17,5,19,562,3,0,False,True,False,False,False
31879,43,38,25,5,19,812,16,1,False,True,False,False,False
31880,62,27,2,5,1,295,6,1,True,False,False,True,False
31881,23,43,11,4,2,462,5,0,False,True,False,True,False
31882,58,26,16,5,13,587,2,0,True,False,False,False,True
31883,38,58,6,5,2,526,15,0,False,False,True,False,False
31884,25,16,20,10,30,226,3,1,False,False,False,False,False
31885,64,5,13,8,15,858,8,0,False,False,True,False,True
31886,49,50,17,2,9,991,24,0,True,False,False,True,False
31887,43,11,13,3,14,787,8,0,False,False,True,True,False
31888,52,22,18,0,22,402,28,1,False,True,False,True,False
31889,44,54,21,6,29,704,23,1,True,False,False,False,False
31890,18,36,7,4,25,163,30,0,True,True,False,True,False
31891,43,46,9,8,19,909,11,1,True,False,False,False,False
31892,58,51,8,8,10,187,12,0,False,True,False,True,False
31893,38,8,10,2,24,993,2,0,False,False,True,False,False
31894,41,17,21,2,5,897,22,0,True,False,True,False,False
31895,30,21,5,2,10,221,2,0,False,True,False,True,False
31896,51,9,20,1,8,696,27,0,True,True,False,True,False
31897,50,6,5,5,26,699,15,1,False,True,False,True,False
31898,25,12,4,8,21,561,7,1,False,True,False,True,False
31899,37,33,6,8,7,402,1,0,True,False,False,False,False
31900,32,15,13,3,25,172,28,1,False,False,False,False,False
31901,49,24,26,1,26,655,29,0,True,True,False,False,True
31902,40,18,29,7,15,556,12,0,False,True,False,False,False
31903,45,23,4,8,4,477,8,0,True,True,False,False,True
31904,45,50,23,1,25,933,5,0,True,True,False,False,True
31905,45,23,20,8,30,761,24,0,False,False,False,False,False
31906,52,20,17,4,12,821,18,0,True,False,True,False,True
31907,28,29,20,6,1,236,9,0,False,False,True,False,False
31908,32,11,18,6,2,288,16,0,True,True,False,False,True
31909,42,46,7,1,10,669,9,0,True,True,False,True,False
31910,39,5,25,4,9,306,21,0,True,False,False,False,True
31911,55,54,12,8,10,804,1,0,True,False,False,False,True
31912,35,55,12,2,0,719,20,0,True,False,True,False,True
31913,54,60,27,0,7,578,22,0,False,False,True,True,False
31914,43,27,8,0,29,707,6,0,False,True,False,False,False
31915,23,21,15,7,29,333,13,0,True,False,True,False,False
31916,56,7,24,0,1,326,1,0,False,True,False,False,False
31917,41,3,2,7,29,281,16,0,True,True,False,True,False
31918,38,52,17,2,3,170,8,0,True,True,False,True,False
31919,45,14,14,0,30,804,1,0,True,False,True,False,True
31920,27,50,8,7,28,130,16,1,False,False,True,False,True
31921,31,52,12,2,26,760,6,0,True,True,False,False,True
31922,65,14,17,1,12,446,16,0,False,False,False,False,True
31923,46,8,18,0,25,561,12,0,True,True,False,False,True
31924,65,53,16,0,8,543,19,0,False,False,False,True,False
31925,22,51,13,3,12,752,9,0,True,True,False,False,True
31926,54,2,3,8,2,494,30,1,False,True,False,False,True
31927,60,10,30,5,5,203,19,0,True,False,True,True,False
31928,27,29,15,10,12,998,23,0,True,False,False,False,True
31929,32,35,27,1,10,105,8,0,False,True,False,True,False
31930,59,45,21,10,7,718,16,0,False,False,False,True,False
31931,62,44,21,0,4,579,20,0,False,False,True,False,True
31932,59,13,11,7,5,508,29,0,True,True,False,True,False
31933,44,27,15,9,16,271,20,1,True,False,True,False,True
31934,38,41,6,3,16,632,26,0,False,True,False,False,True
31935,52,28,1,1,4,948,28,0,False,False,False,False,True
31936,55,35,1,9,9,734,10,1,True,False,False,True,False
31937,65,29,15,2,18,923,4,0,False,True,False,False,False
31938,21,37,9,8,1,506,11,0,True,False,False,True,False
31939,51,23,23,9,20,898,5,0,False,False,False,False,False
31940,48,33,3,7,8,628,6,0,True,False,False,False,True
31941,32,23,9,8,25,824,12,0,True,False,False,False,False
31942,34,39,15,4,18,325,26,0,True,False,False,True,False
31943,63,17,5,8,2,703,27,1,False,False,False,False,False
31944,23,39,23,3,12,106,14,0,False,True,False,False,True
31945,23,4,24,3,24,395,22,0,True,False,False,True,False
31946,49,6,25,1,1,707,12,0,True,True,False,False,True
31947,37,39,18,6,8,450,25,0,False,False,True,False,True
31948,34,37,24,4,11,665,8,0,False,False,False,True,False
31949,23,17,6,3,20,700,13,0,False,False,False,True,False
31950,43,29,16,5,27,898,5,1,False,True,False,False,False
31951,21,11,7,7,4,379,30,0,True,False,False,False,False
31952,30,17,11,6,6,598,4,0,False,False,False,False,False
31953,19,29,8,1,22,791,7,0,True,False,True,False,False
31954,35,39,6,4,5,214,16,0,False,True,False,False,False
31955,39,45,16,10,0,434,2,0,True,False,True,True,False
31956,19,18,7,2,1,623,18,0,False,False,False,True,False
31957,24,16,2,10,10,789,9,0,False,True,False,False,False
31958,28,8,23,4,22,596,23,0,False,False,False,False,True
31959,28,52,15,2,20,291,19,0,True,False,False,False,True
31960,44,2,3,10,12,302,22,0,False,False,True,False,True
31961,54,6,13,9,0,529,4,0,False,False,True,False,False
31962,37,31,21,10,14,464,1,0,False,False,True,False,True
31963,27,10,27,6,13,946,3,0,True,False,True,False,True
31964,18,55,12,5,29,450,2,1,True,True,False,False,False
31965,22,24,25,10,17,897,12,1,False,False,True,True,False
31966,59,37,5,9,11,923,13,1,True,False,True,False,False
31967,43,57,24,1,19,561,9,0,True,False,False,False,False
31968,53,22,24,1,25,496,9,0,True,False,True,False,False
31969,56,5,12,9,15,312,24,0,False,False,False,True,False
31970,44,35,1,6,23,686,19,1,False,False,False,True,False
31971,55,4,9,2,24,667,4,0,False,False,True,False,False
